Values,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.0,1.165597,1.061396,1.739883,0.779621,0.200202,0.759985,0.333523,0.636474,0.822902,0.603519,1.390464,0.65396,1.001398,0.533115,0.190417,1.676671,0.743268,1.09102,2.607442,1.495768,1.618932,1.050055,1.893221,0.609669,0.256222
1.0,1.269706,1.08494,1.780199,0.684027,0.208014,0.653537,0.325801,0.534678,0.807284,0.603448,1.188146,0.775298,0.842575,0.475217,0.15749,1.850294,0.777545,0.957437,2.662616,1.475367,1.667801,0.994946,1.910735,0.513525,0.240796
1.0,1.330697,1.210065,1.736684,0.600419,0.222307,0.536375,0.344618,0.467199,0.739446,0.615469,1.135935,0.953156,0.698774,0.407952,0.129552,2.0113,0.938174,0.987173,2.579832,1.430539,1.729396,1.097265,1.857325,0.44647,0.228943
1.0,1.368431,1.418604,1.610056,0.563935,0.239126,0.432496,0.37389,0.426548,0.648053,0.631434,1.212879,1.17222,0.568367,0.344524,0.110715,2.099093,1.212803,1.118944,2.377426,1.355149,1.860767,1.329764,1.725916,0.440945,0.221643
1.0,1.467578,1.646743,1.413291,0.59151,0.253267,0.354498,0.405687,0.406595,0.561817,0.639832,1.335576,1.400702,0.450088,0.294383,0.102565,2.11303,1.521729,1.263011,2.124602,1.25491,2.166792,1.621483,1.525324,0.504802,0.21974
1.0,1.692086,1.814208,1.179741,0.675673,0.261205,0.31938,0.438403,0.416954,0.497747,0.636713,1.407351,1.593711,0.356619,0.260031,0.104934,2.06055,1.757326,1.365517,1.900868,1.149574,2.708523,1.882418,1.297673,0.618847,0.223053
1.0,2.035222,1.850773,0.95191,0.794676,0.263774,0.347275,0.475383,0.472626,0.463693,0.628908,1.371868,1.711577,0.306042,0.241643,0.116442,1.987671,1.83377,1.391552,1.763445,1.064726,3.413743,2.020636,1.096638,0.75197,0.230499
1.0,2.435995,1.744165,0.797266,0.930332,0.265726,0.44877,0.521786,0.578376,0.460055,0.628024,1.24297,1.734994,0.311208,0.240537,0.134232,1.915264,1.770582,1.354318,1.726442,1.015955,4.150463,2.002873,0.984914,0.885809,0.242013
1.0,2.816612,1.559642,0.775566,1.072874,0.272265,0.618661,0.594063,0.716667,0.488302,0.639191,1.097742,1.693126,0.374873,0.256904,0.154067,1.890878,1.703047,1.296778,1.752623,0.998035,4.778077,1.870904,1.006225,1.021392,0.25755
1.0,3.069451,1.396431,0.91456,1.210509,0.286125,0.825997,0.704366,0.854169,0.549277,0.654852,1.017799,1.663311,0.487433,0.288535,0.171617,1.891892,1.778382,1.257671,1.773985,0.985108,5.138481,1.702801,1.166585,1.164186,0.276661
1.0,3.121139,1.327779,1.200113,1.325896,0.305002,1.005847,0.844972,0.958112,0.633923,0.658687,1.046726,1.710134,0.650621,0.328629,0.182695,1.892877,2.061342,1.287741,1.735456,0.948729,5.153448,1.569467,1.434998,1.311083,0.297364
1.0,2.961252,1.354911,1.55141,1.391806,0.32303,1.122059,0.98387,1.012977,0.723406,0.635283,1.170075,1.841011,0.85609,0.366022,0.184402,1.843144,2.485651,1.396878,1.621664,0.878933,4.825985,1.500951,1.727398,1.437654,0.317337
1.0,2.65751,1.412143,1.842582,1.380878,0.334083,1.131752,1.076401,1.021098,0.79378,0.579755,1.325731,1.991419,1.072792,0.39504,0.177387,1.737797,2.867162,1.55285,1.458615,0.782981,4.274305,1.478842,1.922375,1.504202,0.335465
1.0,2.318036,1.428179,1.980763,1.279398,0.334543,1.063399,1.08705,1.002546,0.824537,0.499634,1.435279,2.06971,1.273925,0.419004,0.166176,1.574685,3.01204,1.721073,1.29303,0.676612,3.693257,1.471014,1.952842,1.478365,0.350258
1.0,2.061073,1.381953,1.957612,1.100186,0.325329,0.951923,1.016646,0.984914,0.808539,0.411594,1.44316,2.010223,1.439623,0.446061,0.157251,1.391581,2.821381,1.880645,1.168222,0.580477,3.27224,1.456417,1.839565,1.354392,0.359368
1.0,1.967508,1.314265,1.832579,0.880429,0.311903,0.856795,0.905009,0.980012,0.750938,0.333775,1.358021,1.811666,1.546494,0.481676,0.155525,1.210606,2.34492,2.015943,1.103547,0.511397,3.094357,1.432876,1.669898,1.162204,0.36063
1.0,2.040461,1.278571,1.688143,0.673299,0.300272,0.787311,0.805944,0.986852,0.67098,0.278579,1.243662,1.535172,1.573678,0.52569,0.162299,1.061127,1.744266,2.102229,1.092241,0.472364,3.144387,1.40373,1.535012,0.959924,0.352524
1.0,2.226793,1.315933,1.572904,0.524855,0.293722,0.724799,0.767027,0.992625,0.591612,0.249227,1.164202,1.280145,1.511705,0.567656,0.174704,0.962818,1.212084,2.085813,1.100554,0.451638,3.298774,1.380903,1.465784,0.804625,0.334767
1.0,2.427765,1.423345,1.490185,0.459963,0.290831,0.644503,0.804958,0.985085,0.531372,0.240955,1.183755,1.144972,1.377875,0.594221,0.187146,0.935308,0.887834,1.93552,1.089094,0.431018,3.421206,1.376927,1.431268,0.728808,0.307998
1.0,2.550007,1.572169,1.4056,0.481365,0.286939,0.535203,0.904718,0.959308,0.499422,0.245558,1.29428,1.180514,1.204395,0.597571,0.193868,0.986219,0.823621,1.677836,1.038358,0.398726,3.388012,1.407194,1.372411,0.735873,0.274255
1.0,2.596306,1.707126,1.267333,0.574003,0.278895,0.437753,1.025795,0.895935,0.492509,0.255874,1.458498,1.356387,1.007236,0.578887,0.191609,1.114663,0.971495,1.378037,0.958412,0.355356,3.212403,1.466359,1.234818,0.805935,0.238935
1.0,2.6175,1.774089,1.060236,0.713632,0.266509,0.412845,1.121039,0.790711,0.507604,0.266247,1.645684,1.581613,0.806558,0.552446,0.180911,1.288804,1.239122,1.117371,0.882058,0.310665,2.973497,1.531194,1.024995,0.912494,0.20862
1.0,2.690634,1.745801,0.806024,0.872471,0.25249,0.497353,1.150554,0.653395,0.544734,0.271767,1.832785,1.748441,0.626074,0.538492,0.16527,1.462689,1.543226,0.954541,0.842166,0.275093,2.782403,1.567618,0.797268,1.035091,0.187973
1.0,2.842728,1.649495,0.572561,1.018237,0.241148,0.681149,1.105888,0.512823,0.60044,0.268841,1.994586,1.795925,0.510725,0.550382,0.149736,1.587077,1.820185,0.899002,0.854712,0.253176,2.667261,1.55969,0.633616,1.156166,0.178208
1.0,3.059681,1.536186,0.423549,1.122448,0.235984,0.897469,1.001834,0.406336,0.668741,0.256721,2.118825,1.710017,0.496078,0.588696,0.139137,1.627619,2.022109,0.935894,0.921776,0.244298,2.626647,1.51834,0.589949,1.257758,0.17754
1.0,3.331299,1.454643,0.394501,1.174409,0.237178,1.062601,0.869644,0.364651,0.747301,0.237754,2.204629,1.519735,0.602273,0.640995,0.136995,1.623324,2.123532,1.047399,1.044713,0.246509,2.664743,1.471057,0.678688,1.326858,0.182165
1.0,3.600738,1.427702,0.470553,1.189137,0.242391,1.153031,0.744811,0.393381,0.837678,0.216278,2.233417,1.275556,0.813595,0.697246,0.14436,1.608601,2.122718,1.189106,1.231624,0.25863,2.74373,1.440341,0.854746,1.368019,0.188201
1.0,3.788032,1.440525,0.61982,1.192836,0.247994,1.141138,0.648097,0.476658,0.932597,0.197063,2.163671,1.036898,1.089032,0.755868,0.159396,1.633923,2.040648,1.310883,1.478435,0.279976,2.816252,1.434652,1.06222,1.39661,0.192664
1.0,3.768601,1.46582,0.809063,1.203606,0.251675,1.07883,0.590881,0.586783,1.012966,0.185054,1.977977,0.852734,1.368932,0.818051,0.177443,1.711559,1.913013,1.385863,1.748729,0.310877,2.820191,1.449669,1.263572,1.424266,0.195186
1.0,3.617351,1.472215,0.99544,1.221301,0.253361,1.004006,0.570781,0.685756,1.051179,0.183455,1.735559,0.738746,1.58209,0.881118,0.191764,1.898147,1.755808,1.401873,1.983019,0.350048,2.810765,1.463101,1.428975,1.451566,0.198039
1.0,3.320709,1.421284,1.139573,1.227245,0.25493,0.945598,0.575593,0.739952,1.024163,0.193641,1.523686,0.684678,1.667024,0.935976,0.19688,2.185976,1.571047,1.36652,2.11574,0.393656,2.809413,1.437958,1.535451,1.465722,0.206307
1.0,2.980581,1.298888,1.217136,1.198646,0.260505,0.916318,0.590903,0.734984,0.932154,0.215555,1.440514,0.678575,1.602608,0.967465,0.191647,2.573135,1.353918,1.297978,2.105839,0.438641,2.864398,1.350781,1.572914,1.44903,0.227441
1.0,2.653086,1.125665,1.222516,1.123887,0.274824,0.93712,0.608996,0.677565,0.803388,0.249711,1.522437,0.725869,1.43619,0.960573,0.180089,3.024462,1.115757,1.228145,1.962065,0.484747,2.983871,1.214841,1.545655,1.390096,0.266917
1.0,2.39314,0.948299,1.171261,1.010116,0.300332,1.007836,0.627198,0.588852,0.681748,0.297294,1.728797,0.839659,1.2611,0.91028,0.169977,3.487671,0.899247,1.185574,1.738642,0.533522,3.143074,1.066554,1.47019,1.289541,0.323652
1.0,2.160977,0.808558,1.1016,0.879811,0.334405,1.125299,0.640588,0.502974,0.603873,0.358109,1.948777,1.004744,1.168524,0.824496,0.168609,3.84249,0.741585,1.182436,1.505533,0.586131,3.237282,0.939938,1.37963,1.163332,0.387483
1.0,1.944611,0.731107,1.058488,0.752859,0.370323,1.265787,0.642984,0.446484,0.582508,0.430335,2.132937,1.189528,1.208372,0.718746,0.180224,3.97449,0.677384,1.217795,1.307971,0.641517,3.229642,0.860292,1.312719,1.028785,0.442776
1.0,1.694563,0.718874,1.085633,0.645952,0.400165,1.388839,0.633434,0.436505,0.608404,0.509601,2.257448,1.404762,1.365065,0.617946,0.204044,3.789482,0.721873,1.297516,1.168957,0.696087,3.012033,0.834367,1.307051,0.903807,0.47554
1.0,1.449807,0.78526,1.21048,0.579041,0.417802,1.485179,0.617889,0.474392,0.658741,0.586638,2.357557,1.723258,1.577238,0.553214,0.23445,3.369904,0.870787,1.411193,1.102427,0.742631,2.660447,0.878386,1.383228,0.809206,0.479399
1.0,1.213992,0.950022,1.431012,0.570328,0.42244,1.51328,0.611137,0.549253,0.716276,0.650875,2.438279,2.198299,1.765246,0.544382,0.265458,2.814078,1.093801,1.536476,1.098973,0.770595,2.243468,1.020681,1.532335,0.759035,0.459454
1.0,1.006772,1.208459,1.696458,0.619867,0.418066,1.46771,0.623336,0.63912,0.781032,0.693572,2.469775,2.807506,1.906379,0.589082,0.292087,2.265585,1.341932,1.657085,1.12981,0.771802,1.850326,1.268861,1.710723,0.749831,0.428625
1.0,0.848108,1.497847,1.931314,0.708555,0.411983,1.343635,0.650211,0.715971,0.857242,0.714209,2.411716,3.417251,2.037365,0.659539,0.311321,1.817713,1.54932,1.748155,1.162107,0.746044,1.557576,1.568225,1.86262,0.765303,0.401747
1.0,0.76327,1.717196,2.075052,0.806219,0.411886,1.217685,0.678769,0.756483,0.944894,0.72356,2.218128,3.833571,2.215163,0.717124,0.322275,1.50142,1.65627,1.787256,1.167376,0.70012,1.369938,1.815025,1.947137,0.782841,0.387937
1.0,0.776138,1.783547,2.092518,0.880895,0.42282,1.085035,0.703202,0.746246,1.030965,0.736153,1.919547,3.893176,2.464527,0.732669,0.326307,1.373926,1.638076,1.772125,1.137722,0.646539,1.344645,1.918539,1.943254,0.789185,0.387627
1.0,0.851846,1.676428,1.982091,0.916826,0.444001,1.023807,0.724337,0.68431,1.097233,0.758325,1.619274,3.536151,2.74955,0.696239,0.326283,1.360539,1.518529,1.725406,1.084058,0.601882,1.402252,1.849386,1.852372,0.788147,0.393612
1.0,1.041689,1.455589,1.769549,0.915364,0.468423,1.042822,0.755866,0.58205,1.124749,0.781176,1.460341,2.873135,2.988904,0.620094,0.326531,1.474236,1.378191,1.669924,1.019014,0.581451,1.600677,1.67059,1.689275,0.791525,0.396807
1.0,1.306215,1.2166,1.506109,0.893466,0.486912,1.148354,0.81233,0.461209,1.108632,0.786456,1.599172,2.142895,3.09699,0.532257,0.331405,1.737688,1.298854,1.602369,0.951536,0.596152,1.874138,1.485462,1.488411,0.809895,0.393075
1.0,1.721585,1.047883,1.256228,0.870371,0.492144,1.331854,0.899946,0.349319,1.055668,0.755755,2.080825,1.604465,3.028367,0.458484,0.341628,2.237607,1.313717,1.508002,0.891976,0.647008,2.271455,1.379078,1.302739,0.843262,0.383754
1.0,2.201285,0.993248,1.058805,0.859693,0.480384,1.541788,0.999872,0.260859,0.985579,0.685972,2.816215,1.407103,2.798728,0.417882,0.354057,2.946306,1.3943,1.390501,0.854688,0.721517,2.720232,1.382799,1.164795,0.883,0.371304
1.0,2.788272,1.051662,0.926408,0.861277,0.452418,1.732269,1.079001,0.196841,0.918811,0.590967,3.717408,1.513346,2.461598,0.415247,0.362695,3.817978,1.471328,1.272934,0.845245,0.797799,3.248262,1.481557,1.07586,0.914187,0.356365
1.0,3.266128,1.218446,0.874026,0.86416,0.412935,1.903062,1.105506,0.164342,0.871103,0.493704,4.638017,1.789517,2.084195,0.440846,0.361347,4.615298,1.499522,1.19041,0.856233,0.855282,3.686141,1.671299,1.043159,0.924394,0.337941
1.0,3.686961,1.492256,0.923488,0.857184,0.369347,2.071918,1.077842,0.173784,0.855114,0.417019,5.549762,2.116863,1.713126,0.480041,0.348678,5.253712,1.483943,1.165529,0.872655,0.882435,4.057351,1.969113,1.090693,0.913459,0.316628
1.0,3.936608,1.838481,1.072774,0.837792,0.329429,2.273222,1.009531,0.2325,0.874277,0.37538,6.279517,2.405679,1.364177,0.520721,0.329242,5.570833,1.429646,1.20544,0.880015,0.876711,4.268697,2.348016,1.22632,0.894738,0.294486
1.0,4.126271,2.189673,1.274403,0.810355,0.2986,2.408929,0.919265,0.336072,0.916194,0.368752,6.714362,2.587006,1.047852,0.556775,0.311968,5.575491,1.352443,1.296011,0.862582,0.842639,4.399152,2.727947,1.414583,0.883322,0.27417
1.0,4.246881,2.459658,1.448044,0.781518,0.280169,2.4856,0.829736,0.462425,0.955096,0.388329,6.734146,2.604472,0.774761,0.58392,0.307448,5.27216,1.259079,1.406568,0.807552,0.791041,4.473921,2.998311,1.589173,0.883727,0.25903
1.0,4.315675,2.59265,1.52215,0.76588,0.274781,2.402183,0.748773,0.578808,0.96245,0.424602,6.243022,2.445286,0.582058,0.604709,0.322085,4.748409,1.137642,1.532493,0.730415,0.738207,4.495541,3.06785,1.676998,0.899687,0.251515
1.0,4.428482,2.581586,1.475347,0.788142,0.279004,2.215579,0.676291,0.656119,0.919077,0.471596,5.36939,2.14846,0.520794,0.629137,0.353886,4.147254,0.986481,1.717564,0.689782,0.701854,4.557546,2.903578,1.647355,0.944947,0.250457
1.0,4.629149,2.482132,1.335135,0.866312,0.287094,1.882956,0.617418,0.677263,0.827761,0.523843,4.258703,1.808773,0.617499,0.66356,0.392287,3.527614,0.824769,1.998112,0.754668,0.691044,4.685195,2.564386,1.515249,1.030285,0.251858
1.0,5.069594,2.354316,1.152877,0.994487,0.293817,1.572797,0.570894,0.645313,0.715675,0.572766,3.270198,1.510285,0.835851,0.703501,0.422197,3.031832,0.686414,2.350952,0.959698,0.702771,5.017479,2.146918,1.324618,1.149215,0.25217
1.0,5.527381,2.216657,0.978803,1.139706,0.29597,1.303179,0.532806,0.57947,0.61511,0.606867,2.544681,1.329525,1.085707,0.735462,0.431431,2.553367,0.604536,2.669215,1.268216,0.725543,5.387569,1.740216,1.120303,1.273089,0.251254
1.0,5.920589,2.059557,0.85358,1.251672,0.292303,1.157762,0.502187,0.512519,0.544615,0.616372,2.261673,1.309957,1.291095,0.747526,0.415103,2.15868,0.585621,2.821522,1.592474,0.743638,5.782087,1.403987,0.943104,1.358081,0.250979
1.0,5.954741,1.885312,0.819807,1.294416,0.282778,1.081553,0.478727,0.484735,0.507475,0.598201,2.302391,1.428807,1.435338,0.742157,0.375876,1.829851,0.620476,2.756395,1.842066,0.743817,5.960968,1.180097,0.845816,1.377653,0.2524
1.0,5.659162,1.805806,0.900953,1.270727,0.268853,1.049159,0.475404,0.519261,0.501095,0.557233,2.590656,1.631487,1.545355,0.747119,0.323237,1.693824,0.710963,2.535052,1.95744,0.722155,5.945655,1.164578,0.873322,1.346579,0.255551
1.0,5.033317,1.942364,1.07852,1.215343,0.252894,1.001482,0.5017,0.608688,0.523399,0.504794,2.949862,1.84623,1.654776,0.798458,0.270197,1.786113,0.858714,2.288096,1.936932,0.690004,5.633979,1.437594,1.020578,1.30859,0.260257
1.0,4.378822,2.364692,1.309983,1.165897,0.237351,0.944021,0.562354,0.715504,0.568904,0.454735,3.319834,2.024499,1.778387,0.908621,0.227918,2.112418,1.057629,2.1771,1.830902,0.667981,5.199756,2.022384,1.247307,1.301781,0.266216
1.0,3.803209,3.023067,1.537929,1.134474,0.223932,0.872433,0.653443,0.797946,0.627764,0.418378,3.562902,2.151498,1.880647,1.049603,0.202745,2.528,1.294805,2.278025,1.697524,0.674136,4.642307,2.835937,1.490494,1.32584,0.272592
1.0,3.443744,3.723872,1.684847,1.102286,0.213634,0.815715,0.762533,0.822023,0.684901,0.399639,3.653469,2.22385,1.893603,1.162966,0.194788,2.882052,1.547845,2.544154,1.572429,0.711443,4.11559,3.670942,1.670642,1.342885,0.277488
1.0,3.218907,4.222804,1.728193,1.048454,0.206039,0.806207,0.895092,0.793171,0.728284,0.393763,3.519107,2.251686,1.774077,1.193069,0.198686,3.025913,1.807723,2.83554,1.4568,0.761369,3.627344,4.285134,1.76657,1.316302,0.277784
1.0,3.00521,4.330911,1.690861,0.967402,0.200873,0.898741,1.058907,0.754361,0.748637,0.391573,3.220418,2.240641,1.544655,1.11954,0.207529,2.952021,2.045129,2.995082,1.330986,0.795539,3.208431,4.484922,1.798029,1.230485,0.271764
1.0,2.687167,4.018934,1.621162,0.87108,0.19955,1.148652,1.250912,0.76083,0.741279,0.386974,2.818637,2.210646,1.285643,0.964731,0.217462,2.740166,2.23017,2.935274,1.185402,0.794678,2.830737,4.233544,1.809594,1.100151,0.261473
1.0,2.248256,3.42433,1.569359,0.786861,0.205839,1.4948,1.446242,0.850928,0.708687,0.380499,2.395617,2.173615,1.109517,0.782961,0.227623,2.515051,2.31966,2.678136,1.037785,0.759589,2.515823,3.647264,1.846384,0.966589,0.252801
1.0,1.80647,2.755061,1.554033,0.741,0.222336,1.865683,1.597805,1.009145,0.658646,0.378494,2.00091,2.136352,1.084797,0.628917,0.237705,2.400924,2.29093,2.309361,0.922683,0.709978,2.326027,2.940027,1.914481,0.871948,0.251636
1.0,1.481199,2.175436,1.55337,0.73887,0.248598,2.102284,1.646122,1.170199,0.601881,0.388756,1.677398,2.083957,1.1795,0.531401,0.24665,2.434799,2.131774,1.903576,0.861957,0.673248,2.30184,2.300683,1.980997,0.830914,0.260502
1.0,1.332885,1.752077,1.537294,0.764687,0.278736,2.124877,1.555043,1.256658,0.551783,0.412986,1.451955,1.975294,1.299315,0.488053,0.252394,2.598668,1.861084,1.50305,0.854597,0.670777,2.44437,1.827758,2.007674,0.828696,0.276473
1.0,1.322609,1.459722,1.486227,0.798677,0.304063,1.907498,1.333774,1.217206,0.52205,0.444592,1.319037,1.775259,1.356404,0.47991,0.252877,2.776756,1.542749,1.143636,0.886701,0.70657,2.675361,1.510335,1.971249,0.842945,0.291908
1.0,1.367442,1.262018,1.404482,0.828429,0.318189,1.517419,1.054736,1.053208,0.52489,0.473212,1.236413,1.482513,1.314125,0.489699,0.247706,2.88484,1.271032,0.866795,0.94376,0.764987,2.889039,1.315137,1.881979,0.862664,0.299305
1.0,1.396899,1.148487,1.316055,0.8511,0.319511,1.0749,0.818878,0.818626,0.568441,0.48881,1.156306,1.159097,1.194831,0.513132,0.239249,2.855356,1.121344,0.708356,1.012346,0.819086,2.985567,1.217616,1.774255,0.89281,0.295208
1.0,1.379665,1.113598,1.228885,0.865193,0.310798,0.700262,0.688934,0.582476,0.653562,0.486166,1.097555,0.90719,1.043511,0.553065,0.231722,2.729534,1.116028,0.663968,1.075744,0.841944,2.940236,1.196908,1.655047,0.939685,0.281039
1.0,1.334903,1.134229,1.130867,0.86628,0.299078,0.474371,0.671337,0.397154,0.768382,0.469454,1.14613,0.851033,0.916163,0.612619,0.231064,2.568273,1.23872,0.719607,1.122362,0.822237,2.805845,1.23155,1.502801,0.997708,0.264334
1.0,1.316371,1.157982,1.012857,0.850867,0.290646,0.413844,0.722952,0.286255,0.890637,0.451048,1.431915,1.061095,0.856432,0.688943,0.242429,2.499716,1.451043,0.872128,1.155977,0.770757,2.710989,1.280239,1.30588,1.052746,0.252729
1.0,1.362896,1.144135,0.876328,0.815469,0.28688,0.488504,0.788624,0.238836,0.997631,0.445889,2.005261,1.511197,0.868931,0.77123,0.265816,2.575611,1.710133,1.117599,1.192589,0.715414,2.725596,1.320271,1.083733,1.085091,0.248459
1.0,1.489402,1.066217,0.752003,0.763227,0.285182,0.659767,0.821549,0.228052,1.071522,0.463414,2.81218,2.093421,0.931356,0.844717,0.295896,2.763862,1.963627,1.420023,1.237973,0.683961,2.809795,1.333059,0.900588,1.081519,0.24771
1.0,1.669609,0.951184,0.679874,0.704379,0.282328,0.896133,0.811453,0.235066,1.099608,0.501749,3.688152,2.665703,1.004952,0.893511,0.324721,3.013226,2.164489,1.706509,1.282415,0.6901,2.885723,1.328032,0.823086,1.041015,0.245432
1.0,1.861229,0.850258,0.662293,0.644812,0.278842,1.152334,0.769531,0.251193,1.07305,0.54749,4.389733,3.096268,1.056594,0.903345,0.346122,3.208663,2.277755,1.893642,1.310541,0.733512,2.855233,1.332275,0.856205,0.966487,0.240909
1.0,2.031119,0.812543,0.672915,0.586843,0.278893,1.36107,0.709592,0.26931,0.989048,0.583513,4.712716,3.300191,1.07403,0.866077,0.35754,3.302873,2.307766,1.912964,1.306286,0.805396,2.714839,1.392663,0.948826,0.866271,0.237699
1.0,2.168597,0.864542,0.687744,0.541482,0.287123,1.469373,0.647581,0.285964,0.859331,0.598351,4.580229,3.266526,1.081609,0.791077,0.360428,3.212146,2.292585,1.756653,1.264876,0.89897,2.51196,1.562167,1.042839,0.764642,0.24065
1.0,2.32592,0.996361,0.695833,0.525767,0.304243,1.479006,0.604214,0.303792,0.712147,0.589227,4.083986,3.041339,1.103365,0.699497,0.357876,2.97448,2.301654,1.491208,1.207998,1.00934,2.378757,1.847071,1.099411,0.693688,0.251442
1.0,2.508549,1.15797,0.710665,0.550128,0.325005,1.409422,0.587789,0.328155,0.585246,0.560992,3.418396,2.698556,1.143766,0.615168,0.352247,2.626687,2.404194,1.221632,1.172462,1.127573,2.414768,2.193861,1.120999,0.673829,0.266554
1.0,2.693834,1.304847,0.767798,0.607848,0.340681,1.312683,0.593842,0.366822,0.505783,0.521834,2.799902,2.304662,1.197481,0.553794,0.344432,2.266296,2.584275,1.035042,1.18893,1.234095,2.607706,2.510485,1.152515,0.70158,0.279568
1.0,2.763881,1.404347,0.8726,0.67333,0.344205,1.230367,0.619312,0.418342,0.475948,0.481963,2.312654,1.885912,1.230547,0.514592,0.333981,1.93065,2.744559,0.976358,1.260592,1.297999,2.83261,2.683997,1.21816,0.750673,0.28511
1.0,2.694765,1.451228,0.99702,0.715432,0.334973,1.231396,0.671597,0.471872,0.483098,0.45142,1.984632,1.476476,1.213595,0.484017,0.320014,1.720532,2.773492,1.050808,1.359563,1.287791,2.970238,2.640564,1.310087,0.78229,0.282074
1.0,2.465275,1.473596,1.10414,0.714557,0.318324,1.320068,0.761725,0.517565,0.510478,0.435647,1.772045,1.115661,1.161146,0.445844,0.301648,1.697547,2.610343,1.242855,1.449672,1.19102,2.969767,2.387106,1.419284,0.767462,0.274102
1.0,2.231624,1.50936,1.164283,0.673692,0.302451,1.486102,0.893721,0.548861,0.545893,0.436609,1.676141,0.835589,1.117384,0.396378,0.279252,1.923691,2.276119,1.525715,1.503682,1.027337,2.907023,2.010745,1.534885,0.704567,0.267904
1.0,2.090805,1.570282,1.165555,0.613734,0.296306,1.659793,1.055467,0.562031,0.584011,0.452672,1.694174,0.649915,1.124853,0.346783,0.257251,2.372994,1.869149,1.856329,1.519773,0.844188,2.890932,1.640457,1.64038,0.616714,0.271291
1.0,2.126432,1.639443,1.115267,0.559277,0.305472,1.784347,1.219374,0.557013,0.622927,0.478241,1.811168,0.55809,1.187547,0.315887,0.240854,2.951844,1.497433,2.169129,1.526659,0.698649,3.006322,1.37638,1.711725,0.537002,0.288507
1.0,2.286818,1.679631,1.029612,0.528596,0.328155,1.809137,1.347819,0.539413,0.659381,0.504124,1.963172,0.535039,1.270026,0.316243,0.231545,3.50475,1.219138,2.394768,1.556604,0.629578,3.191775,1.241299,1.722775,0.490902,0.316473
1.0,2.51492,1.669949,0.932,0.533813,0.355611,1.725184,1.406317,0.516713,0.688418,0.519974,2.086971,0.561096,1.315733,0.346532,0.227721,3.921542,1.057873,2.465378,1.627845,0.637298,3.357347,1.203754,1.654362,0.491906,0.346902
1.0,2.743471,1.615578,0.871358,0.578657,0.375354,1.559306,1.379784,0.497934,0.707273,0.518914,2.146609,0.617236,1.279057,0.395279,0.226182,4.149574,1.00778,2.353431,1.74425,0.687982,3.419627,1.204588,1.526969,0.537105,0.370042
1.0,2.966639,1.544323,0.908584,0.662517,0.377228,1.388245,1.275287,0.491544,0.719886,0.501601,2.14762,0.693432,1.146407,0.449943,0.223329,4.203429,1.046767,2.096501,1.889613,0.737925,3.37173,1.193842,1.402229,0.613138,0.378234
1.0,3.217837,1.496243,1.079197,0.778295,0.358072,1.264131,1.132954,0.505448,0.731791,0.477043,2.126507,0.787921,0.951881,0.49905,0.216772,4.114693,1.148766,1.760957,2.018869,0.75633,3.25718,1.166933,1.351563,0.703438,0.368049
1.0,3.497969,1.487954,1.356793,0.908167,0.321205,1.211381,1.005611,0.538117,0.743789,0.456878,2.131534,0.886886,0.760885,0.533696,0.206969,3.925598,1.274727,1.423712,2.082574,0.737545,3.172444,1.13944,1.406394,0.793465,0.340116
1.0,3.737029,1.473763,1.657319,1.024458,0.275606,1.196447,0.910658,0.579167,0.747957,0.447302,2.172995,0.941728,0.634506,0.547128,0.196505,3.644693,1.360572,1.172469,2.062066,0.698693,3.123487,1.098328,1.535519,0.870147,0.29945
1.0,3.803555,1.411901,1.881821,1.097411,0.235127,1.15774,0.836253,0.613193,0.734926,0.446118,2.235196,0.923187,0.613468,0.549578,0.188919,3.329185,1.383067,1.073422,1.974232,0.665014,3.110922,1.055471,1.664418,0.922819,0.255974
1.0,3.726144,1.310588,1.943346,1.108976,0.214377,1.047706,0.764893,0.625288,0.708565,0.445543,2.32507,0.845049,0.699391,0.57024,0.187193,3.050527,1.372662,1.151193,1.853546,0.6537,3.124836,1.051461,1.707192,0.946245,0.222096
1.0,3.555766,1.212364,1.808843,1.068622,0.221204,0.89431,0.684471,0.611928,0.691337,0.438903,2.441644,0.756102,0.854232,0.638757,0.191364,2.887218,1.390033,1.394579,1.732181,0.664718,3.218532,1.121313,1.614252,0.948596,0.206776
1.0,3.353292,1.170565,1.518547,1.006912,0.253396,0.739437,0.60161,0.582865,0.708351,0.425559,2.55367,0.704629,1.031856,0.763878,0.199272,2.879229,1.497034,1.737802,1.622044,0.683542,3.345195,1.286802,1.399128,0.943842,0.212009
1.0,3.138338,1.216534,1.179705,0.95707,0.299674,0.635049,0.531062,0.557237,0.766204,0.410359,2.617813,0.726704,1.198806,0.921786,0.208082,2.975899,1.70434,2.093723,1.517805,0.690814,3.44869,1.528416,1.132932,0.943204,0.232766
