Values,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.0,2.707928,1.754911,1.927702,2.387004,2.384016,4.750195,2.390429,1.079317,1.998948,1.65586,2.482387,2.344929,1.197752,2.580497,2.324245,1.143659,1.932515,1.53373,2.603024,2.212077,5.855477,3.147405,2.105639,2.665007,2.344939
1.0,2.804696,1.654874,1.766976,2.190835,2.374731,6.266909,2.874088,1.04589,1.920093,1.774056,2.612059,2.304418,1.026112,2.350171,2.461417,1.307436,1.677266,1.188669,2.452349,2.292282,5.655363,2.887913,1.760183,2.474072,2.343344
1.0,2.709985,1.46532,1.81183,2.008026,2.342414,7.810362,3.431757,0.98589,1.8289,1.867875,2.710928,2.256508,0.979076,2.076446,2.545799,1.450879,1.512079,1.098639,2.260187,2.368416,5.360643,2.518289,1.656038,2.282299,2.340937
1.0,2.418409,1.252276,1.964,1.876633,2.294509,8.973942,3.925373,0.940045,1.744,1.908676,2.729516,2.207015,1.032016,1.831397,2.557675,1.508843,1.48478,1.216398,2.077492,2.418503,4.949317,2.155935,1.74365,2.123153,2.33415
1.0,1.998129,1.07763,2.082286,1.822243,2.225277,9.428376,4.181138,0.94698,1.666784,1.883861,2.635376,2.127379,1.121571,1.656588,2.487705,1.448009,1.56126,1.416032,1.937868,2.419933,4.413182,1.866948,1.901196,2.017406,2.302399
1.0,1.650166,0.977148,2.071183,1.876918,2.131958,8.997075,4.080726,1.020178,1.596694,1.805969,2.486035,2.007419,1.188839,1.55409,2.35135,1.276913,1.660337,1.575034,1.852336,2.369103,3.885445,1.637546,2.010442,1.994164,2.232823
1.0,2.611505,1.1332,1.909612,2.051989,2.030457,7.855406,3.636571,1.122425,1.539858,1.710323,2.365253,1.88872,1.201882,1.507908,2.195304,1.06153,1.702803,1.608929,1.813299,2.290683,4.088219,1.525848,1.988728,2.069415,2.141272
1.0,8.030485,1.858189,1.65781,2.309779,1.946499,6.372239,2.95918,1.185339,1.506769,1.630555,2.347232,1.851988,1.161318,1.504208,2.074224,0.922331,1.664094,1.504528,1.793875,2.219249,7.022575,1.64641,1.822298,2.220412,2.058492
1.0,21.593164,3.517044,1.421206,2.565292,1.896253,5.013382,2.226996,1.151312,1.507245,1.581948,2.423139,1.922387,1.091294,1.534166,2.024516,0.948141,1.565716,1.319471,1.761893,2.178108,14.869147,2.193303,1.565752,2.384244,2.007336
1.0,43.610771,6.212705,1.300926,2.727969,1.882672,4.072361,1.618576,1.021616,1.537039,1.556462,2.546117,2.06742,1.047543,1.588445,2.048744,1.153988,1.455471,1.170711,1.70188,2.171289,28.049877,3.281594,1.310723,2.487627,1.99412
1.0,70.55719,9.581845,1.325905,2.75163,1.894577,3.633675,1.203549,0.844408,1.580494,1.531844,2.644993,2.280749,1.093878,1.658042,2.117414,1.468796,1.390206,1.182761,1.633676,2.185549,44.295265,4.828589,1.130563,2.486298,2.005749
1.0,95.134003,12.763209,1.446498,2.633217,1.914603,3.538426,0.943787,0.685657,1.602316,1.492498,2.724286,2.589115,1.249939,1.716277,2.188801,1.769028,1.389475,1.427023,1.580039,2.202717,59.157249,6.481469,1.049629,2.365925,2.019688
1.0,109.410332,14.818354,1.598442,2.426155,1.932807,3.501787,0.778471,0.585387,1.572937,1.443512,2.784333,3.005928,1.496489,1.750886,2.226743,1.958263,1.42747,1.889607,1.562369,2.21065,67.617752,7.775431,1.0629,2.166074,2.022722
1.0,108.64901,15.120765,1.742268,2.211301,1.939841,3.367991,0.667918,0.553314,1.482223,1.399817,2.90379,3.49191,1.780327,1.764107,2.199162,2.036316,1.459425,2.466695,1.589452,2.193269,66.79792,8.324954,1.142997,1.95848,2.005761
1.0,93.164352,13.667823,1.874731,2.07077,1.935096,3.113986,0.60407,0.562362,1.357036,1.378296,3.005952,3.909055,2.047292,1.783386,2.100886,2.072903,1.440496,3.007166,1.676835,2.143402,56.954037,7.984392,1.262668,1.827821,1.970775
1.0,68.547546,11.01969,2.026485,2.076974,1.925683,2.816572,0.596989,0.582097,1.272445,1.387957,3.038264,4.076008,2.302642,1.867053,1.961524,2.168044,1.330858,3.416882,1.862177,2.073423,41.570026,6.884596,1.428854,1.851806,1.928927
1.0,42.700718,8.063113,2.248812,2.27308,1.920881,2.539551,0.641687,0.631501,1.317009,1.424938,2.872626,3.86559,2.626195,2.070999,1.831087,2.363869,1.162135,3.713575,2.17993,2.009154,25.697582,5.416002,1.674182,2.071498,1.892055
1.0,22.303707,5.571416,2.553717,2.622498,1.92682,2.299729,0.719211,0.739155,1.5222,1.474496,2.523,3.271866,3.078294,2.394848,1.75501,2.655691,1.007856,3.927878,2.604398,1.971795,13.511143,4.002726,2.008072,2.4422,1.86636
1.0,10.22207,3.891438,2.891249,3.014604,1.943936,2.068242,0.798442,0.917642,1.837348,1.520928,2.063797,2.427403,3.625868,2.763013,1.75848,2.940604,0.926746,4.072348,3.044797,1.971624,6.677902,2.939434,2.390733,2.843607,1.855175
1.0,5.055246,2.904466,3.17037,3.30198,1.979796,1.822112,0.844956,1.139959,2.137119,1.564461,1.625454,1.565503,4.123813,3.034337,1.848954,3.085556,0.948502,4.138186,3.360041,2.014574,4.185371,2.290263,2.742904,3.123317,1.871455
1.0,3.94881,2.301635,3.317695,3.363962,2.03987,1.652922,0.83842,1.362273,2.297678,1.612685,1.329629,0.89403,4.403474,3.101145,2.009898,2.978655,1.047182,4.116787,3.435145,2.092405,3.964875,1.938951,2.984649,3.170554,1.925813
1.0,5.211479,1.827894,3.280059,3.165027,2.116599,1.614113,0.815655,1.53777,2.286037,1.668406,1.213513,0.514596,4.350043,2.951241,2.200522,2.628238,1.145238,3.979232,3.239277,2.178424,4.541308,1.7301,3.045461,2.974153,2.011767
1.0,8.907253,1.453765,3.074739,2.786604,2.194004,2.474874,0.966072,1.721309,2.204837,1.729653,1.214207,0.386308,3.949606,2.673903,2.373664,2.160713,1.164284,3.701329,2.843944,2.243246,5.664215,1.579978,2.911112,2.637536,2.111884
1.0,15.144081,1.229977,2.847343,2.433612,2.271421,5.411026,1.863763,2.155446,2.27183,1.795336,1.22891,0.4182,3.425089,2.458873,2.50315,1.718849,1.077877,3.362761,2.441172,2.279128,7.34681,1.459603,2.688857,2.376314,2.219813
1.0,23.288897,1.179717,2.837436,2.404294,2.359206,11.212,4.198472,3.057663,2.714544,1.860864,1.22383,0.555508,3.215581,2.54255,2.588195,1.410244,0.934277,3.18198,2.320336,2.302419,9.618779,1.383349,2.594008,2.477844,2.338071
1.0,30.752018,1.314093,3.247945,2.961425,2.458598,19.850027,8.243973,4.459657,3.620534,1.917932,1.334118,0.836419,3.740955,3.122723,2.63785,1.379012,0.81375,3.414469,2.752314,2.333117,11.748212,1.406243,2.837633,3.177112,2.463863
1.0,35.331989,1.73535,4.169591,4.151238,2.58954,29.38307,13.434505,6.126128,4.839753,1.973948,1.713783,1.393915,5.392392,4.232298,2.690313,1.591539,0.863379,4.36149,3.817632,2.412064,13.427194,1.750046,3.526891,4.497088,2.61791
1.0,35.289341,2.821495,5.855494,5.785728,2.826408,37.712276,18.793293,7.822075,6.053999,2.070438,2.578376,2.622265,8.712295,5.767603,2.84772,2.09907,1.528433,6.628011,5.389354,2.640655,14.072387,2.976262,4.950121,6.252673,2.886225
1.0,30.859907,5.204326,8.755416,7.445691,3.304873,42.578712,23.39904,9.36365,6.939015,2.288167,3.70462,5.069521,14.16234,7.468729,3.288296,2.80108,3.521479,10.905034,7.108199,3.196911,13.513065,5.896842,7.644786,8.054287,3.426601
1.0,24.644388,9.232014,13.141915,8.691007,4.158579,43.794014,26.590332,10.711875,7.32956,2.71739,4.911575,9.061425,21.576,9.033776,4.185432,3.603519,7.29764,17.398619,8.56814,4.259865,12.472095,10.860729,12.014485,9.514371,4.40283
1.0,19.126799,14.773239,18.900869,9.47522,5.419241,41.59684,27.981375,11.930238,7.351399,3.393369,5.846817,14.483457,30.076939,10.425457,5.584489,4.341138,12.787508,25.576159,9.676677,5.88764,11.490911,17.496323,18.033863,10.647163,5.887628
1.0,15.901188,21.121777,25.475792,10.209048,6.994777,38.122612,27.563684,13.157506,7.339486,4.25749,6.276114,20.455219,38.175323,11.875078,7.369491,5.111185,19.087545,34.096401,10.697288,7.981052,11.039927,24.686184,25.131281,11.886159,7.81953
1.0,16.4867,27.351671,32.042698,11.402611,8.741964,35.229927,25.835203,14.654065,7.672606,5.181604,6.471954,25.890938,44.420418,13.598301,9.350615,6.186048,24.977999,41.330868,11.969952,10.359822,12.067129,31.20575,32.378384,13.689767,10.04353
1.0,17.276819,32.556557,38.046173,13.3963,10.605492,33.896263,23.563828,16.690268,8.629084,6.064802,5.970028,29.977917,48.270615,15.66719,11.428171,7.212529,29.396046,46.282158,13.739439,12.911096,12.76878,36.095154,39.183277,16.260939,12.423616
1.0,19.290754,35.986931,42.733635,16.075018,12.625765,36.469311,21.57217,19.178261,10.220841,6.886448,6.187789,32.29858,49.682045,17.9177,13.610216,9.508191,31.7558,48.431721,15.949031,15.597043,14.726244,38.786533,44.729343,19.319448,14.861735
1.0,18.344995,37.205048,45.416309,18.881496,14.858384,38.262356,20.273382,21.638691,12.1752,7.69872,5.727156,32.940292,49.002502,20.000546,15.93611,10.644943,32.191063,47.880241,18.234194,18.38555,14.307597,39.19281,48.237492,22.186054,17.273468
1.0,17.626717,36.039803,45.438175,21.127409,17.294863,42.229225,19.52997,23.311619,14.061513,8.590035,6.539171,32.054623,46.452503,21.58602,18.398903,12.850677,31.084148,44.96603,20.125154,21.18998,14.459117,37.471653,48.891167,24.160688,19.575352
1.0,14.395472,32.87376,42.689053,22.216887,19.727921,40.088608,18.853367,23.52957,15.395874,9.575768,6.59367,29.92658,42.177357,22.373457,20.809719,12.71793,28.993198,40.282478,21.152868,23.749819,11.892737,34.10218,46.474163,24.750534,21.589497
1.0,11.972339,28.341726,37.706306,21.982742,21.729422,38.368145,17.666496,22.047024,15.854286,10.525845,7.816854,26.868319,36.598042,22.27351,22.766527,12.832408,26.303173,34.663155,21.154343,25.633406,10.863464,29.64278,41.514027,23.963648,23.013714
1.0,8.896284,23.220041,31.620667,20.741657,22.795954,30.812098,15.615961,19.174969,15.356701,11.202787,8.31168,23.284122,30.648041,21.499382,23.789392,10.703251,23.281385,29.168243,20.361357,26.397932,9.100922,24.737005,35.232536,22.267792,23.51796
1.0,7.251252,18.41431,25.783791,18.993608,22.58588,23.600853,12.653462,15.516948,14.058497,11.378691,9.154895,19.704599,25.457689,20.309374,23.557146,8.822502,20.156139,24.684168,19.13534,25.80357,8.885178,20.148066,29.079363,20.22481,22.908211
1.0,6.283049,14.681454,21.176809,17.154139,21.111259,15.400589,9.255776,11.849718,12.290742,10.95982,9.291065,16.662123,21.742636,18.885475,22.099688,6.323487,17.166822,21.559759,17.752979,23.972998,8.834304,16.566977,24.081448,18.227428,21.266624
1.0,6.204986,12.156061,18.210661,15.477108,18.807804,8.900041,6.176979,8.872444,10.451669,10.075577,8.906239,14.325631,19.71315,17.348583,19.875759,4.570217,14.346549,19.701258,16.381672,21.443621,8.936914,14.07361,20.64967,16.461283,19.015772
1.0,6.646906,10.44085,16.454819,14.21543,16.389538,5.419929,4.040757,6.902404,8.92827,9.044309,7.878175,12.621739,18.660501,15.909355,17.612534,3.18185,11.699862,18.367662,15.213959,18.981724,8.690622,12.240475,18.353489,15.099406,16.784613
1.0,6.962081,9.162515,14.912016,13.506566,14.47983,3.499899,2.90094,5.711843,7.891479,8.178053,6.290709,11.33398,17.280352,14.755572,15.902512,2.371295,9.297714,16.526993,14.384747,17.17445,7.649515,10.625427,16.18471,14.244622,15.085664
1.0,9.700175,8.148911,13.168152,13.263335,13.346939,2.82225,2.468397,4.998478,7.257589,7.628389,4.777247,10.197417,15.217172,13.923709,14.939319,2.48829,7.224756,14.136157,13.885523,16.177944,7.610765,8.980891,13.814359,13.851774,14.097121
1.0,21.507353,7.70153,11.648322,13.182146,12.85437,2.661333,2.311884,4.674242,6.827136,7.340444,4.234885,9.180897,13.296851,13.242979,14.49765,3.827021,5.715474,12.116998,13.527106,15.719773,12.631656,7.606656,11.844254,13.671208,13.628712
1.0,45.700474,8.002818,11.205339,12.914955,12.610097,2.689805,2.239022,4.816253,6.45488,7.122236,4.834396,8.384601,12.808627,12.467537,14.138974,6.915044,4.970286,11.701807,13.087472,15.323202,24.178782,6.823528,11.276051,13.385277,13.279107
1.0,82.026749,8.946117,12.382471,12.237547,12.196423,3.657386,2.236572,5.507067,6.071957,6.77112,6.300794,7.884213,14.524607,11.428571,13.461868,9.991461,4.9883,13.549258,12.409468,14.563677,41.613258,6.731293,12.692896,12.751655,12.658253
1.0,122.783371,10.01229,14.708899,11.097336,11.336226,4.365284,2.218491,6.522648,5.656044,6.172242,8.388011,7.519796,17.820412,10.102451,12.25725,13.9568,5.461671,16.940491,11.408859,13.223594,61.406532,7.010361,15.46877,11.66989,11.545913
1.0,152.299759,10.637363,17.109898,9.648687,10.010515,5.334087,2.171475,7.467544,5.23369,5.357022,9.253334,7.329995,21.270058,8.654763,10.599046,15.008793,6.181013,20.341007,10.150115,11.381954,74.24305,7.272963,18.302952,10.244613,9.992545
1.0,165.385254,10.458556,18.372538,8.112835,8.441693,5.629227,2.119506,7.910325,4.81302,4.476496,9.960457,7.531513,23.19101,7.295737,8.783929,15.534962,7.003786,22.080284,8.760674,9.358971,79.737854,7.251653,19.787172,8.675393,8.275468
1.0,150.681671,9.548053,17.77318,6.692001,6.910962,5.569835,2.183936,7.601791,4.392139,3.691712,9.179716,8.421802,22.623827,6.219662,7.117445,12.96395,7.921036,21.257988,7.410766,7.488201,71.627701,6.963227,19.117632,7.187342,6.691431
1.0,121.342911,8.275887,15.298617,5.508041,5.633764,4.941544,2.382632,6.571352,3.970696,3.104287,8.396845,9.922489,19.548809,5.521365,5.787107,10.320399,8.836453,17.944956,6.255168,5.990808,57.744339,6.578494,16.329342,5.938122,5.432259
1.0,79.960571,7.139557,11.697001,4.617847,4.71833,4.093883,2.730605,5.134562,3.563039,2.7419,7.321078,11.705399,14.948564,5.184664,4.841774,6.986429,9.661208,13.18178,5.401836,4.948111,39.108299,6.321379,12.272583,5.009113,4.565697
1.0,45.492615,6.504694,8.011332,3.985041,4.122473,3.293706,3.137848,3.680042,3.174111,2.53937,6.552531,13.231273,10.143025,5.048964,4.183925,4.81036,10.252388,8.333096,4.829964,4.271612,24.34959,6.296736,8.137086,4.368179,4.01326
1.0,20.722849,6.47414,5.172208,3.526393,3.731948,2.637295,3.503441,2.58742,2.798884,2.396372,5.947453,14.089965,6.404127,4.922953,3.675294,3.430844,10.570433,4.666781,4.421279,3.808508,14.404677,6.496518,4.971227,3.927413,3.640598
1.0,10.46331,6.776483,3.470654,3.193145,3.467551,2.352469,3.682178,1.954648,2.453134,2.251023,5.464869,14.025472,4.258996,4.698253,3.2586,2.888187,10.563707,2.629059,4.067753,3.470419,10.559673,6.691424,3.116317,3.630333,3.366675
1.0,8.746149,7.035728,2.818617,2.973813,3.307019,2.074221,3.586568,1.748563,2.16526,2.095335,4.827942,13.14367,3.66113,4.372634,2.955611,2.69774,10.319167,2.068882,3.713871,3.243752,10.098281,6.653196,2.429675,3.447671,3.176688
1.0,10.044933,7.042313,2.852586,2.833838,3.224309,2.146988,3.236061,1.753076,1.935374,1.94134,4.329429,11.82464,4.057509,3.996267,2.771478,2.527556,10.000895,2.352519,3.352584,3.111243,10.359582,6.334031,2.457473,3.335779,3.055185
1.0,11.397881,6.842891,3.262396,2.767938,3.18348,2.164412,2.744569,1.789005,1.774513,1.8113,3.840209,10.517301,4.827442,3.683099,2.684606,2.664479,9.763302,2.875792,3.067282,3.046064,10.635247,5.925557,2.802482,3.289004,2.978812
1.0,11.725344,6.579706,3.910029,2.78196,3.134944,2.322876,2.282508,1.766638,1.69019,1.717952,3.524489,9.519769,5.522617,3.520316,2.651998,2.877269,9.625716,3.36708,2.959108,3.008281,10.582729,5.668794,3.317885,3.321384,2.908564
1.0,11.35946,6.501681,4.648787,2.865654,3.042279,2.451185,2.012342,1.68938,1.679861,1.66482,3.275356,8.855777,5.818995,3.50241,2.643985,3.479333,9.537129,3.708092,3.060327,2.973807,10.37268,5.822592,3.936933,3.422757,2.818093
1.0,9.884961,6.803264,5.243831,2.966873,2.892149,2.592874,2.015387,1.577059,1.719358,1.643201,3.033849,8.303334,5.532358,3.529349,2.642657,4.002769,9.402424,3.782554,3.281778,2.927787,9.782184,6.507003,4.500333,3.520498,2.700913
1.0,7.593212,7.505719,5.506121,2.997503,2.68711,2.739611,2.250779,1.487424,1.755417,1.628042,2.704723,7.572327,4.728382,3.457215,2.624259,4.435164,9.133406,3.555692,3.441394,2.851091,8.596862,7.612195,4.857078,3.502363,2.559052
1.0,5.359985,8.397646,5.370424,2.873736,2.433933,2.867286,2.597751,1.49156,1.732754,1.584798,2.561854,6.604376,3.683569,3.197373,2.554036,4.735778,8.725091,3.098935,3.382455,2.717719,7.441123,8.808578,4.915583,3.279314,2.389912
1.0,3.263845,9.116546,4.929745,2.581111,2.148699,3.030523,2.890956,1.610556,1.622743,1.48872,2.416022,5.540311,2.713182,2.764083,2.405583,4.54164,8.225483,2.553842,3.073051,2.510211,5.905426,9.666081,4.70211,2.862291,2.191474
1.0,2.169171,9.312872,4.348556,2.196788,1.867424,3.20651,2.992813,1.801156,1.436684,1.344519,2.541045,4.59151,2.031854,2.270191,2.191772,4.227721,7.653273,2.085768,2.632262,2.2454,4.968469,9.835028,4.305308,2.359594,1.976495
1.0,1.745691,8.795615,3.823216,1.860263,1.653178,3.493631,2.852859,2.00442,1.224351,1.198824,2.71395,3.87466,1.722874,1.859805,1.982454,3.67616,6.961489,1.833655,2.255587,1.994255,4.09287,9.197459,3.891119,1.933589,1.791665
1.0,1.986022,7.625235,3.466576,1.705653,1.588237,3.687232,2.507175,2.155282,1.055346,1.126129,2.93632,3.352755,1.731447,1.660313,1.88856,3.282745,6.056804,1.860567,2.115897,1.869025,3.711988,7.915772,3.589466,1.732474,1.71812
1.0,2.447098,6.098789,3.307671,1.797932,1.71629,3.959359,2.063955,2.200194,0.994552,1.176975,3.262564,2.89206,1.919685,1.74304,1.98371,3.091239,4.913263,2.132629,2.282927,1.941568,3.429376,6.386731,3.478403,1.822679,1.810955
1.0,2.741485,4.622764,3.27752,2.120283,2.019464,3.895886,1.642694,2.122648,1.084151,1.353456,3.549028,2.384986,2.139734,2.096857,2.262053,3.011886,3.651121,2.544727,2.700026,2.205314,3.201692,5.046754,3.537521,2.182791,2.07054
1.0,3.009073,3.460955,3.306782,2.587725,2.415065,3.745589,1.332443,1.962845,1.319173,1.603136,4.057228,1.823787,2.304503,2.626441,2.634793,3.154081,2.516715,2.990526,3.219052,2.571671,2.943775,4.17837,3.727831,2.718142,2.430408
1.0,4.098889,2.862299,3.351937,3.07532,2.778589,3.179556,1.155261,1.789266,1.640228,1.839801,4.431129,1.298275,2.360311,3.192868,2.96334,3.151096,1.746745,3.343662,3.660784,2.900592,3.1542,3.940519,3.988329,3.28777,2.774855
2.0,4.849205,0.931367,1.370897,1.676001,1.287235,1.231758,1.772304,0.571798,1.060591,1.131318,2.704628,2.513948,1.579124,1.738515,1.475434,1.496526,0.958637,0.793044,1.558775,1.47242,4.749426,0.996178,0.815985,2.087619,1.415221
2.0,5.878417,0.914294,1.328272,1.691698,1.484155,1.503812,2.084871,0.563817,1.103541,1.218352,3.069368,3.012074,1.587365,1.790889,1.603127,1.633842,1.104185,0.772555,1.621598,1.60379,5.952442,0.972245,0.836628,2.160127,1.583073
2.0,6.652855,0.963806,1.236665,1.684138,1.686694,1.839069,2.295269,0.563013,1.142737,1.310412,3.25172,3.354481,1.565237,1.813305,1.734294,1.79202,1.355303,0.825446,1.680639,1.760978,6.692357,0.963832,0.840783,2.161456,1.738678
2.0,6.937177,1.07846,1.151423,1.717955,1.858402,2.227469,2.406479,0.585373,1.197619,1.401095,3.266098,3.462402,1.488243,1.852525,1.853914,1.928274,1.649085,0.97878,1.770736,1.91071,6.778019,0.974838,0.861007,2.135061,1.854736
2.0,6.696454,1.222651,1.122202,1.846207,1.974578,2.728657,2.487708,0.680714,1.283987,1.482946,3.291965,3.362495,1.365104,1.942659,1.947785,2.051047,1.905835,1.217672,1.940124,2.023772,6.217552,0.994043,0.925132,2.131839,1.917414
2.0,5.951307,1.34074,1.169033,2.069556,2.023059,3.490482,2.622017,0.891461,1.397255,1.544935,3.454795,3.160446,1.220104,2.084586,2.003339,2.266254,2.051796,1.487285,2.206263,2.081246,5.226901,1.006761,1.044602,2.177937,1.926172
2.0,4.966956,1.41327,1.250666,2.33234,1.999705,4.62243,2.859758,1.212863,1.513232,1.569525,3.810022,3.015919,1.067788,2.240859,2.008495,2.578959,2.042007,1.698343,2.533129,2.070091,4.110793,1.027899,1.187861,2.262566,1.885
2.0,3.953748,1.46711,1.299527,2.549382,1.911862,6.04367,3.143075,1.58189,1.597374,1.541529,4.24214,3.0699,0.909969,2.356409,1.956917,2.975495,1.891652,1.762087,2.841316,1.991011,3.205749,1.066481,1.296659,2.343436,1.802159
2.0,3.131875,1.541634,1.277797,2.651974,1.775543,7.486757,3.373899,1.902722,1.624049,1.45662,4.617705,3.475831,0.811374,2.406243,1.848988,3.323277,1.678011,1.668499,3.052048,1.862494,2.701073,1.117116,1.344094,2.380758,1.687755
2.0,2.600721,1.647317,1.204458,2.622049,1.616213,8.59289,3.466167,2.098194,1.594225,1.331841,5.009081,4.397865,0.881058,2.415204,1.701216,3.621433,1.522977,1.511225,3.124486,1.722277,2.661917,1.170164,1.355763,2.362577,1.557109
2.0,2.356981,1.79494,1.130705,2.489025,1.463951,9.125356,3.398547,2.1429,1.534465,1.201342,5.677122,5.990674,1.182043,2.425321,1.546939,3.882994,1.553886,1.411981,3.072512,1.612776,2.943425,1.239044,1.378065,2.300798,1.431182
2.0,2.332103,1.991953,1.107891,2.310664,1.344442,9.048523,3.187755,2.058171,1.486967,1.10247,6.860312,8.235599,1.660961,2.462928,1.42138,4.231005,1.830519,1.446767,2.9561,1.556795,3.321978,1.360892,1.441438,2.226836,1.329776
2.0,2.395682,2.241899,1.142811,2.153911,1.263273,8.596941,2.869123,1.88122,1.494718,1.053271,8.456321,10.848278,2.168136,2.532578,1.337517,4.692079,2.286532,1.604156,2.855731,1.537775,3.563977,1.568466,1.529731,2.189474,1.257133
2.0,2.455972,2.531631,1.200896,2.074797,1.210621,8.094004,2.522831,1.648886,1.581739,1.045954,10.099366,13.357053,2.558496,2.625149,1.286099,5.222802,2.7876,1.82,2.840816,1.515424,3.592732,1.875231,1.5981,2.235975,1.206994
2.0,2.461195,2.819185,1.230167,2.106008,1.175945,7.734589,2.220767,1.39579,1.751108,1.057967,11.260443,15.170584,2.740377,2.73311,1.249615,5.689807,3.17128,2.013329,2.944076,1.455904,3.502002,2.244143,1.596535,2.393667,1.174437
2.0,2.453447,3.045683,1.208696,2.238031,1.157923,7.536837,1.977686,1.15857,1.975297,1.069894,11.452178,15.744108,2.704813,2.850503,1.218266,5.855101,3.302297,2.13925,3.139155,1.357056,3.391607,2.590014,1.512831,2.644264,1.16305
2.0,2.358771,3.175993,1.181329,2.423689,1.161771,7.277001,1.788673,0.979195,2.203692,1.072849,10.504377,14.819026,2.530701,2.960803,1.195682,5.51643,3.123286,2.224834,3.345474,1.245836,3.361696,2.807952,1.394257,2.918619,1.178541
2.0,2.336461,3.209873,1.208402,2.606996,1.187036,6.810511,1.658206,0.880887,2.394485,1.068497,8.71191,12.598374,2.333846,3.039165,1.190518,4.707386,2.687736,2.298281,3.470391,1.155422,3.529969,2.838778,1.300116,3.132253,1.217571
2.0,2.155612,3.169805,1.316276,2.731277,1.223339,5.887588,1.586291,0.868377,2.504609,1.063212,6.476678,9.656108,2.199978,3.033163,1.207809,3.566897,2.136302,2.362704,3.436024,1.106621,3.73624,2.69421,1.268689,3.211142,1.264854
2.0,2.261784,3.070505,1.495375,2.770607,1.257341,4.869662,1.543471,0.945981,2.512513,1.069754,4.546462,6.740232,2.154546,2.909595,1.250601,2.471618,1.636143,2.391542,3.218538,1.105097,4.079845,2.43953,1.318426,3.135486,1.303441
2.0,2.340655,2.891369,1.673151,2.72233,1.279798,3.746043,1.497815,1.087195,2.417791,1.102227,3.127202,4.471403,2.141922,2.663871,1.316302,1.626627,1.293151,2.337441,2.849315,1.141115,4.174025,2.156473,1.413366,2.932595,1.322935
2.0,2.689466,2.626906,1.772075,2.604796,1.289379,2.928939,1.424231,1.244072,2.229476,1.163371,2.421475,3.136395,2.089025,2.33921,1.390035,1.097558,1.120045,2.163644,2.401264,1.191306,4.141236,1.913495,1.493121,2.663917,1.322396
2.0,3.149349,2.289553,1.746518,2.442693,1.289798,2.440519,1.281515,1.351323,1.966141,1.240564,2.144539,2.672369,1.970274,2.001879,1.447844,0.895881,1.048571,1.875914,1.953967,1.231076,4.03333,1.728923,1.506437,2.392226,1.30764
2.0,3.801966,1.907187,1.606292,2.244056,1.283651,2.227504,1.071085,1.364926,1.651745,1.308593,2.164739,2.739063,1.788764,1.701412,1.465382,0.891899,0.99263,1.52145,1.560347,1.245417,3.97822,1.578197,1.433908,2.148314,1.285835
2.0,4.447059,1.534844,1.414985,2.01402,1.271011,2.19037,0.837352,1.285407,1.322189,1.339292,2.289702,2.929099,1.603166,1.467385,1.43017,1.102503,0.913337,1.182632,1.246045,1.235458,4.186431,1.438393,1.302212,1.940636,1.263109
2.0,5.085708,1.226531,1.242417,1.770821,1.258229,2.097036,0.631557,1.146979,1.027838,1.323975,2.500143,2.925277,1.436683,1.305708,1.35917,1.492875,0.811687,0.917217,1.022061,1.226784,4.53725,1.292664,1.159507,1.763231,1.250542
2.0,5.410047,1.010339,1.124027,1.55493,1.260735,1.91508,0.476965,0.988449,0.821266,1.274528,2.642982,2.632914,1.334388,1.205241,1.290493,1.925739,0.708869,0.7687,0.885522,1.254877,4.916472,1.152909,1.05314,1.615059,1.263224
2.0,5.487973,0.886103,1.058503,1.41786,1.298809,1.609078,0.380368,0.842515,0.738797,1.220189,2.730192,2.119449,1.300527,1.144576,1.268192,2.351128,0.622093,0.754622,0.827558,1.347402,5.078705,1.030639,1.001035,1.511042,1.315412
2.0,5.266595,0.822796,1.025881,1.390084,1.3873,1.281056,0.337701,0.728104,0.778252,1.193629,2.708501,1.54197,1.344876,1.107414,1.325757,2.613533,0.579719,0.863757,0.836965,1.50385,4.971417,0.94664,0.997836,1.463968,1.413071
2.0,4.867004,0.779202,0.98637,1.453757,1.526526,0.982837,0.319722,0.649562,0.89922,1.216643,2.624542,1.045278,1.450217,1.077225,1.472463,2.697955,0.598576,1.046838,0.886459,1.691159,4.605532,0.914926,1.006563,1.46088,1.548908
2.0,4.358386,0.742826,0.934683,1.55092,1.698221,0.758071,0.305699,0.612565,1.0416,1.291275,2.50948,0.728955,1.594438,1.058525,1.690358,2.589535,0.733608,1.242966,0.948407,1.860624,4.092716,0.934486,1.005015,1.477046,1.704398
2.0,3.80384,0.716526,0.896182,1.62975,1.868837,0.59797,0.299912,0.62376,1.16027,1.395274,2.410278,0.605817,1.727896,1.107757,1.93637,2.402632,1.048264,1.398102,1.034723,1.969587,3.556963,0.985899,0.98653,1.515291,1.852199
